NR_TURNO,DS_ELEICAO,DT_ELEICAO,SG_UF,codigo_tse,NM_UE,NM_MUNICIPIO,NR_ZONA,DS_CARGO,sequencial,NR_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,243,Vereador,190001022689,13558,CARLOS EDUARDO DE OLIVEIRA GOMES,CADU DA ENFERMAGEM,13,PT,Partido dos Trabalhadores,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,204,Vereador,190001022679,13762,RENATA BESSA DE FREITAS,RENATA BESSA,13,PT,Partido dos Trabalhadores,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,176,Vereador,190001022678,13690,GERALDO CORREIA DE MENESES FILHO,GERALDO MENESES,13,PT,Partido dos Trabalhadores,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,243,Vereador,190001022718,13777,TAINÁ REIS DE PAULA KAPAZ,TAINÁ DE PAULA,13,PT,Partido dos Trabalhadores,ELEITO POR QP,119
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,122,Vereador,190001022691,13444,KAROLINE NASCIMENTO MIRANDA,KAROLINE MIRANDA,13,PT,Partido dos Trabalhadores,SUPLENTE,7
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,211,Vereador,190001022699,13888,ANDRÉ DA SILVA,ANDRÉ SANTA CRUZ,13,PT,Partido dos Trabalhadores,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,8,Vereador,190001022686,13130,GILMARA SANTOS DA CUNHA,GILMARA CUNHA,13,PT,Partido dos Trabalhadores,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,167,Vereador,190001022715,13000,NATHÁLIA MARTINS DE ASSIS,NATHÁLIA DO DIVERCIDADE,13,PT,Partido dos Trabalhadores,SUPLENTE,13
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,211,Vereador,190001022677,13123,LUIZ LINDBERGH FARIAS FILHO,LINDBERGH FARIAS,13,PT,Partido dos Trabalhadores,ELEITO POR QP,1233
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,5,Vereador,190001022692,13767,CRISTINA DA SILVA COSTA,PROFESSORA CRISTINA COSTA,13,PT,Partido dos Trabalhadores,SUPLENTE,4
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,182,Vereador,190001022681,13772,CLAUDETE DA COSTA FERREIRA,CLAUDETE COSTA,13,PT,Partido dos Trabalhadores,SUPLENTE,20
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,10,Vereador,190001022715,13000,NATHÁLIA MARTINS DE ASSIS,NATHÁLIA DO DIVERCIDADE,13,PT,Partido dos Trabalhadores,SUPLENTE,28
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,246,Vereador,190001022720,13100,SÓLON CUNHA RUBEM,SÓLON RUBEM,13,PT,Partido dos Trabalhadores,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,23,Vereador,190001022709,13700,MARCELO DOS SANTOS VIOLA,PROFESSOR MARCELO VIOLA,13,PT,Partido dos Trabalhadores,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,180,Vereador,190001022686,13130,GILMARA SANTOS DA CUNHA,GILMARA CUNHA,13,PT,Partido dos Trabalhadores,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,191,Vereador,190001022712,13047,MARCIO SILVA DOS SANTOS,MARCIO SANTOS,13,PT,Partido dos Trabalhadores,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,10,Vereador,190001022678,13690,GERALDO CORREIA DE MENESES FILHO,GERALDO MENESES,13,PT,Partido dos Trabalhadores,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,25,Vereador,190001022707,13010,JULIO CESAR SILVA DA COSTA,JÚLIO CÉSAR DO PT,13,PT,Partido dos Trabalhadores,SUPLENTE,0
2,ELEIÇÕES MUNICIPAIS 2020,29/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,192,Prefeito,190000688286,25,EDUARDO DA COSTA PAES,EDUARDO PAES,25,DEM,Democratas,ELEITO,20167
2,ELEIÇÕES MUNICIPAIS 2020,29/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,16,Prefeito,190000688286,25,EDUARDO DA COSTA PAES,EDUARDO PAES,25,DEM,Democratas,ELEITO,49944
2,ELEIÇÕES MUNICIPAIS 2020,29/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,162,Prefeito,190000688286,25,EDUARDO DA COSTA PAES,EDUARDO PAES,25,DEM,Democratas,ELEITO,39123
2,ELEIÇÕES MUNICIPAIS 2020,29/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,4,Prefeito,190000688286,25,EDUARDO DA COSTA PAES,EDUARDO PAES,25,DEM,Democratas,ELEITO,50344
2,ELEIÇÕES MUNICIPAIS 2020,29/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,10,Prefeito,190000688286,25,EDUARDO DA COSTA PAES,EDUARDO PAES,25,DEM,Democratas,ELEITO,30286
2,ELEIÇÕES MUNICIPAIS 2020,29/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,167,Prefeito,190000688286,25,EDUARDO DA COSTA PAES,EDUARDO PAES,25,DEM,Democratas,ELEITO,19551
2,ELEIÇÕES MUNICIPAIS 2020,29/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,230,Prefeito,190000688286,25,EDUARDO DA COSTA PAES,EDUARDO PAES,25,DEM,Democratas,ELEITO,17900
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,4,Prefeito,190000885034,17,LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,LUIZ LIMA,17,PSL,Partido Social Liberal,NÃO ELEITO,3966
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,25,Prefeito,190000885034,17,LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,LUIZ LIMA,17,PSL,Partido Social Liberal,NÃO ELEITO,2828
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,120,Prefeito,190000885034,17,LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,LUIZ LIMA,17,PSL,Partido Social Liberal,NÃO ELEITO,4091
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,169,Prefeito,190000885034,17,LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,LUIZ LIMA,17,PSL,Partido Social Liberal,NÃO ELEITO,2515
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,7,Prefeito,190000885034,17,LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,LUIZ LIMA,17,PSL,Partido Social Liberal,NÃO ELEITO,4074
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,14,Prefeito,190000885034,17,LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,LUIZ LIMA,17,PSL,Partido Social Liberal,NÃO ELEITO,3700
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,233,Prefeito,190000885034,17,LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,LUIZ LIMA,17,PSL,Partido Social Liberal,NÃO ELEITO,4740
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,167,Prefeito,190000885034,17,LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,LUIZ LIMA,17,PSL,Partido Social Liberal,NÃO ELEITO,2007
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,243,Prefeito,190000885034,17,LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,LUIZ LIMA,17,PSL,Partido Social Liberal,NÃO ELEITO,2807
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,22,Prefeito,190000945336,13,BENEDITA SOUZA DA SILVA,BENEDITA DA SILVA,13,PT,Partido dos Trabalhadores,NÃO ELEITO,6175
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,180,Prefeito,190000945336,13,BENEDITA SOUZA DA SILVA,BENEDITA DA SILVA,13,PT,Partido dos Trabalhadores,NÃO ELEITO,4472
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,234,Prefeito,190000945336,13,BENEDITA SOUZA DA SILVA,BENEDITA DA SILVA,13,PT,Partido dos Trabalhadores,NÃO ELEITO,4392
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,179,Prefeito,190000945336,13,BENEDITA SOUZA DA SILVA,BENEDITA DA SILVA,13,PT,Partido dos Trabalhadores,NÃO ELEITO,9277
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,192,Prefeito,190000945336,13,BENEDITA SOUZA DA SILVA,BENEDITA DA SILVA,13,PT,Partido dos Trabalhadores,NÃO ELEITO,3319
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,118,Vereador,190000961150,17003,JORGE LUIZ BRAGA,DR LUIZ BRAGA,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,17,Vereador,190000961079,17328,WILLIAM SILVA DO NASCIMENTO,WILLIAM NASCIMENTO,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,123,Vereador,190000961136,17234,MARIA DAS GRAÇAS LEMOS ANTONIO,GRAÇA LEMOS,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,241,Vereador,190000961081,17025,CHRISTIANE ALVARENGA DA SILVA,CHRIS ALVARENGA,17,PSL,Partido Social Liberal,SUPLENTE,7
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,123,Vereador,190000961147,17654,JORGE CHERNICHARO,JCHERNICHARO,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,204,Vereador,190000961107,17217,CARLOS EDUARDO DE ORNELAS SOUZA,CADU ORNELAS,17,PSL,Partido Social Liberal,SUPLENTE,5
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,16,Vereador,190000961106,17207,CARLOS HENRIQUE DE OLIVEIRA IVANTES,DR HENRIQUE IVANTES,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,14,Vereador,190000961117,17772,LUCIANA SILVA TAMBURINI,LUCIANA TAMBURINI,17,PSL,Partido Social Liberal,SUPLENTE,17
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,5,Vereador,190000961133,17701,CLAUDIA CRISTINA COSTA DE ALMEIDA,CLAUDIA ALMEIDA,17,PSL,Partido Social Liberal,SUPLENTE,13
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,176,Vereador,190000961144,17666,SAFE SATTAM JUNIOR,SAFE SATTAM,17,PSL,Partido Social Liberal,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,170,Vereador,190000961101,17810,SUZANA JUSTINO SANTA ROSA,SUZANA ROSA,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,238,Vereador,190000961127,17762,FLAVIO DA CONCEIÇÃO PEREIRA,ST FLAVIO LOGAN,17,PSL,Partido Social Liberal,SUPLENTE,35
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,242,Vereador,190000961120,17012,ANDRE DE OLIVEIRA ROZENDO,ANDRE ROZENDO,17,PSL,Partido Social Liberal,SUPLENTE,4
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,8,Vereador,190000961089,17107,MARCOS DOS SANTOS ELIAS,TEN ELIAS,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,125,Vereador,190000961088,17111,MANOEL JAIME SABINO,PELÉ BARBEIRO,17,PSL,Partido Social Liberal,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,22,Vereador,190000961089,17107,MARCOS DOS SANTOS ELIAS,TEN ELIAS,17,PSL,Partido Social Liberal,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,211,Vereador,190000961122,17071,CAETANO DE SOUZA CONSTANTINO,PRETINHO DA FÉ,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,229,Vereador,190000961146,17004,VANESSA VIANA LIMA,VANESSA VIANA,17,PSL,Partido Social Liberal,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,230,Vereador,190000961144,17666,SAFE SATTAM JUNIOR,SAFE SATTAM,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,122,Vereador,190000961146,17004,VANESSA VIANA LIMA,VANESSA VIANA,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,22,Vereador,190000961143,17777,ROGERIO MARTINS PIRES DE AMORIM,ROGÉRIO AMORIM,17,PSL,Partido Social Liberal,ELEITO POR QP,90
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,7,Vereador,190000961141,17757,LUIS CARLOS RODRIGUES LUCENA,LUIZ LUCENA,17,PSL,Partido Social Liberal,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,238,Vereador,190000961144,17666,SAFE SATTAM JUNIOR,SAFE SATTAM,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,180,Vereador,190000961131,17017,ALBERTO JACOB SZAFRAN,ALBERTO SZAFRAN,17,PSL,Partido Social Liberal,SUPLENTE,135
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,234,Vereador,190000961131,17017,ALBERTO JACOB SZAFRAN,ALBERTO SZAFRAN,17,PSL,Partido Social Liberal,SUPLENTE,111
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,218,Vereador,190000961132,17567,ARLINDO BRITO CARDOSO,ARLINDO CARDOSO,17,PSL,Partido Social Liberal,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,21,Vereador,190000961118,17076,LUIZ CARLOS DOS SANTOS LABRE,LUIZ LABRE,17,PSL,Partido Social Liberal,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,233,Vereador,190000961129,17123,LUAN LENNON CAMACHO BRAGA OLIVEIRA,LUAN LENNON,17,PSL,Partido Social Liberal,SUPLENTE,13
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,242,Vereador,190000961146,17004,VANESSA VIANA LIMA,VANESSA VIANA,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,119,Vereador,190000961135,17006,FABIO SOARES BASTOS,FABIO BASTOS,17,PSL,Partido Social Liberal,SUPLENTE,12
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,21,Vereador,190000961140,17245,ERNESTO JOSE DE AZEVEDO BARRETO,ERNESTO BARRETO,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,118,Vereador,190000961112,17178,LUIZ FELIPE DA SILVA BALBINO,SPIFF,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,122,Vereador,190000961098,17700,MAGNELSON FERREIRA DE SOUZA,DR MAGNELSON,17,PSL,Partido Social Liberal,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,10,Vereador,190000961077,17444,JOSE ROBERTO LOUZADA,ROBERTO LOUZADA,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,16,Vereador,190000961133,17701,CLAUDIA CRISTINA COSTA DE ALMEIDA,CLAUDIA ALMEIDA,17,PSL,Partido Social Liberal,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,23,Vereador,190000961150,17003,JORGE LUIZ BRAGA,DR LUIZ BRAGA,17,PSL,Partido Social Liberal,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,123,Vereador,190000961118,17076,LUIZ CARLOS DOS SANTOS LABRE,LUIZ LABRE,17,PSL,Partido Social Liberal,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,242,Vereador,190000961142,17020,PRISCILA AMARAL COELHO SODRE BARROSO,PRISCILA AMARAL,17,PSL,Partido Social Liberal,SUPLENTE,4
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,125,Vereador,190000961121,17557,BIANCA MARINHO FLEGNER,BIANCA FLEGNER,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,17,Vereador,190000961114,17890,RICARDO MIGUEL KAFA,RICARDO KAFA,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,230,Vereador,190000961123,17497,CARLOS ALBERTO RIBEIRTO DE ALMEIDA,CARLOS ALMEIDA,17,PSL,Partido Social Liberal,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,238,Vereador,190000961136,17234,MARIA DAS GRAÇAS LEMOS ANTONIO,GRAÇA LEMOS,17,PSL,Partido Social Liberal,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,188,Vereador,190000961133,17701,CLAUDIA CRISTINA COSTA DE ALMEIDA,CLAUDIA ALMEIDA,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,17,Vereador,190000961074,17022,SANDRA MARIA DE LIMA,SANDRA LIMA,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,21,Vereador,190000961076,17117,CARLOS ROBERTO DOS SANTOS,CARLINHOS PRO MENOR,17,PSL,Partido Social Liberal,SUPLENTE,9
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,8,Vereador,190000961103,17717,ZULEINIRA SOARES HADAD,ZU HADAD,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,191,Vereador,190000961087,17222,LUCIANE SANTIAGO AZEVEDO ROQUE SELES,LUCIANE SANTIAGO,17,PSL,Partido Social Liberal,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,161,Vereador,190000961095,17999,ADONIS LOPES DE OLIVEIRA,COMANDANTE ADONIS,17,PSL,Partido Social Liberal,SUPLENTE,16
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,7,Vereador,190000961077,17444,JOSE ROBERTO LOUZADA,ROBERTO LOUZADA,17,PSL,Partido Social Liberal,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,118,Vereador,190000961084,17002,ANA PAULA DA SILVA CHRISTOVÃO,ANA PAULA ANDRADE,17,PSL,Partido Social Liberal,SUPLENTE,4
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,191,Vereador,190000961132,17567,ARLINDO BRITO CARDOSO,ARLINDO CARDOSO,17,PSL,Partido Social Liberal,SUPLENTE,5
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,8,Vereador,190000961100,17015,MAURICIO PRICE GRECHI,DR. MAURICIO PRICE,17,PSL,Partido Social Liberal,SUPLENTE,11
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,14,Vereador,190000961133,17701,CLAUDIA CRISTINA COSTA DE ALMEIDA,CLAUDIA ALMEIDA,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,7,Vereador,190000961113,17448,MARIANA BOYNARD VIEGAS,MARIANA BOYNARD,17,PSL,Partido Social Liberal,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,21,Vereador,190000961107,17217,CARLOS EDUARDO DE ORNELAS SOUZA,CADU ORNELAS,17,PSL,Partido Social Liberal,SUPLENTE,12
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,7,Vereador,190000961106,17207,CARLOS HENRIQUE DE OLIVEIRA IVANTES,DR HENRIQUE IVANTES,17,PSL,Partido Social Liberal,SUPLENTE,10
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,214,Vereador,190000961083,17678,ALEXANDRE LINARES FERNANDES,ALEXANDRE FAMILIA,17,PSL,Partido Social Liberal,SUPLENTE,24
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,233,Vereador,190000961082,17030,SIMONE SANTOS AMARAL,SIMONE AMARAL,17,PSL,Partido Social Liberal,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,192,Vereador,190000961108,17778,CARLOS FREDERICO RODRIGUES SANTOS,FRE PELO RIO,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,170,Vereador,190000961143,17777,ROGERIO MARTINS PIRES DE AMORIM,ROGÉRIO AMORIM,17,PSL,Partido Social Liberal,ELEITO POR QP,437
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,25,Vereador,190000961134,17019,ELVIRA JESUS NOBREGA DUQUE,BIA DUQUE,17,PSL,Partido Social Liberal,SUPLENTE,0
